id_1c;name;factory;country;amount;price;group;description
00000927901000451;Асклезан таб. 500мг №30;ГНЦ ПМ Фарма;Россия;1;204;БАД, поддерживающие функцию опорно-двигательного аппарата;
01000940601001513;Асковит таб шипуч 1г №10 апельсин;Natur Produkt Europa B.V.;Нидерланды;5;97;;
01000940701001513;Асковит таб шипуч 1г №10 лимон;Natur Produkt Europa B.V.;Нидерланды;2;97;;
00000063901000017;Аскорбиновая к-та амп. 5% 1мл №10;Борисовский завод;Беларусь;1;25;Аскорбиновая кислота;
00000069501000956;Аскорбиновая к-та др. 50мг №200;Фармстандарт-Уфавита Уфимский витаминный з-д ОАО;Россия;17;21;Аскорбиновая кислота;
00000098000000552;Аскорбиновая к-та с глюкозой таб. 0,1г №10;Обновление ПФК;Россия;51;5;Аскорбиновая кислота;
00000614001000014;Аскорбиновая к-та с глюкозой таб. 0,1г №40;Фармстандарт-Лексредства ОАО;Россия;2;35;Аскорбиновая кислота;
00000137500000158;Аскорбиновая к-та с сахаром таб. №10 (Асвитол);Марбиофарм;Россия;44;6;Аскорбиновая кислота;
01000942101001151;Аскорбиновая к-та скрутка 3г №10 (апельсин);Фармгрупп;Россия;3;11;;
01000942201000859;Аскорбиновая к-та скрутка 3г №10 (банан);Квадрат-С , ООО;Россия;5;12;;
01000942201001151;Аскорбиновая к-та скрутка 3г №10 (банан);Фармгрупп;Россия;5;10;;
01001020601001151;Аскорбиновая к-та таб. абрикос крутка 3г №10;Фармгрупп;Россия;3;11;;
01001020501001151;Аскорбиновая к-та таб. ананас крутка с сах. 3г №10;Фармгрупп;Россия;1;11;;
00000370500000531;Аскорбиновая кислота пор. 2,5г №1;Озон ООО;Россия;10;7.5;Аскорбиновая кислота;
01000869301001151;АСКОРБИНОВАЯ КИСЛОТА с сахаром груша №10;Фармгрупп;Россия;2;11;;
01001020401001151;Аскорбиновая кислота таб. клубника крутка с сах. 3г №10;Фармгрупп;Россия;2;11;;
01001020301001151;Аскорбиновая кислота таб. малина крутка с сах. 3г №10 (БАД);Фармгрупп;Россия;1;11;;
01000867500000288;Аскорил таб.№10;Glenmark Pharma;Индия;1;120;;
00000598000000288;Аскорил экспекторант сироп от кашля фл. 100мл;Glenmark Pharma;Индия;8;160;Муколитики;
01000622100000288;Аскорил экспекторант сироп от кашля фл. 200мл;Glenmark Pharma;Индия;5;290;;
00000119500000158;Аскорутин таб. №50;Марбиофарм;Россия;3;26.4;Биофлавоноиды;
00000581001000014;Аскофен П таб. №10;Фармстандарт-Лексредства ОАО;Россия;8;14.5;Салициловая кислота и её производные;
00000102000000086;Аспаркам таб. №50;Луганский ХФЗ;Украина;4;12.5;Препараты прочих минеральных веществ;
01000818001000885;Аспинат кардио таб. 100мг №30;Валента Фармацевтика ОАО;Россия;1;41;;
01000910601001431;Аспирин Байер 1000 таб. шип. 500мг №12;Bayer AG (безрецепт.);Россия;2;180;;
01000889800000009;Аспирин кардио таб. 100мг №28;Bayer AG;Германия;2;140.5;;
00000431500000069;Атаканд таб. 16мг №28;AstraZeneca;Великобритания;2;1254;Антагонисты ангиотензина II;
00000431400000069;Атаканд таб. 8мг №28;AstraZeneca;Великобритания;1;869;Антагонисты ангиотензина II;
00000162000000152;Атаракс таб. п/о 25мг №25;UCB;Бельгия;2;344;Производные дифенилметана;
01001001601001080;Атенолол композ таб п/о 50мг/12,5мг №30;Salutas pharma gmbh;Германия;1;92;;
00000530700000142;Атенолол Никомед таб. 100мг №30;Nycomed Pharma;Норвегия;1;59;Селективные бета-адреноблокаторы;
00000414500000083;Атенолол таб. 100мг №30;Синтез;Россия;3;16.5;Селективные бета-адреноблокаторы;
00000178200000083;Атенолол таб. 50мг №30;Синтез;Россия;4;12;Селективные бета-адреноблокаторы;
00000178200000479;Атенолол таб. 50мг №30;Фармасинтез ОАО;Россия;4;11;Селективные бета-адреноблокаторы;
01000829901001234;Атероблок капс №64;Lysi HF;Исландия;1;515;;
01000042800000304;Атероклефит капс. №30;Эвалар;Россия;1;141;;
01000359301000489;Атомакс таб п/о 10мг №30;Hetero Drugs Ltd/Макиз-Фарма - Индия/Рос;Индия;1;328;;
01000359401000489;Атомакс таб п/о 20мг №30;Hetero Drugs Ltd/Макиз-Фарма - Индия/Рос;Индия;1;459.5;;
01000019800000020;Аторис 10мг таб.п/о №30;KRKA;Словения;1;338.5;;
01001004700000020;Аторис таб п/о 40мг №30;KRKA;Словения;1;714;;
01000019900000061;Атровент Н аэр. 10мл 200доз;Boehringer Ingelheim;Германия;2;360;;
01000743101001036;Аугментин пор. д/приг. сиропа 200мг+28,5мг/5мл фл. 100мл;Smithkline/Glaxo;Великобритания;1;154;;
01000168301000264;Аугментин таб. п/об. 1г №14;SmithklineBeecham Pharmac.-Великобр;Великобритания;1;386;;
01000168201000264;Аугментин таб. п/об. 625мг №14;SmithklineBeecham Pharmac.-Великобр;Великобритания;1;418.5;;
00000000400000002;Ауробин мазь 20г;Gedeon Richter;Венгрия;2;195;Кортикостероиды слабоактивные в комбинации с антисептиками;
00000550500000202;Афлодерм мазь 0.05% 20г туба;Belupo;Хорватия;1;290;Кортикостероиды умеренноактивные (группа II);
00000187600000104;Афлубин капли д/внутр. прим. фл. 20мл;Bittner Richard Gmbh;Австрия;1;180;Другие комбинированные препараты, применяемые при простудных заболеваниях;
00000187500000104;Афлубин капли д/внутр. прим. фл. 50мл;Bittner Richard Gmbh;Австрия;1;300;Другие комбинированные препараты, применяемые при простудных заболеваниях;
01000896800000104;Афлубин спрей назальный 20мл;Bittner Richard Gmbh;Австрия;3;180;;
01000020200000104;Афлубин Таб. №12;Bittner Richard Gmbh;Австрия;1;135;;
01000776201000014;Афобазол табл 0,01 №60;Фармстандарт-Лексредства ОАО;Россия;1;260;;
00000444400000117;Ацесоль фл. 200мл;Дальхимфарм;Россия;15;27;Растворы, влияющие на водно-электролитный баланс;
00000444401000690;Ацесоль фл. 200мл;Эском НПК ОАО;Россия;15;34;Растворы, влияющие на водно-электролитный баланс;
00000262300000117;Ацесоль фл. 400мл;Дальхимфарм;Россия;6;36;Растворы, влияющие на водно-электролитный баланс;
